,loss (temperature=1),loss (temperature=11),loss (temperature=21),loss (temperature=31),loss (temperature=41),loss (temperature=51),loss (temperature=61),loss (temperature=71),data path
26,20679.850759472865,11945.399836094237,10269.650588528122,67.35071330986362,278.1394877755714,361.6774006059595,175.9035360784575,215.83011473992084,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
27,17099.966214578286,2272.344892605111,238.2345209020196,24.27628543741765,14426.15547456856,9448.333557148751,101.1711846466121,15924.207077726893,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
28,2918.7988738630083,4274.615045614222,13746.127200565852,10113.228198027406,270.14743849409695,62.433943809565335,6110.821677029754,443.199252255224,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
29,7948.707007447253,15944.769084000049,4820.371723421959,6655.645146471697,804.0805603890396,45.14524611783453,876.6264013683588,672.2478562986298,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
30,6895.699436688252,10544.184354464523,691.7165381712939,128.62121885829333,6936.258092469859,424.0138554384052,276.45462821940333,6270.636358364501,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
31,11357.263396561286,15552.09295626183,4178.249522810819,151.6944996034972,24.958970789197046,36.55257469412064,6575.392877980952,353.77933820993724,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
32,5930.489902250329,23809.06332905313,458.07842518579474,45.11127481661579,5033.744578662901,253.75686475626912,150.1097408623506,148.96422849699474,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
33,12502.664525917207,2632.0971697081727,288.841140923046,13414.91619815723,3770.3190521113215,25.03690999156681,7304.265456704647,7363.497243909056,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
34,11917.939779885815,25288.444875960096,21847.328260995047,13211.725789499646,361.9604425905762,9970.495521254335,886.6648214413151,30.653623323277685,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
35,12831.55106161517,22566.735880334,223.3996440920192,98.69572095193875,1357.2359383964558,8665.239415544242,2060.2521090603186,5716.2092742715,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
36,29528.283833396687,20998.01283649606,1243.0109796692088,4399.672337657232,8715.833309970003,124.2974877659828,255.023559805668,2462.821151670209,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
37,17330.91165994296,9881.227907159668,3909.1883879266825,23529.35738503572,516.0865737601591,75.74491468060639,4670.823251034552,77.08497922454626,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
38,27563.534829390384,8154.295877400119,24151.30091861994,19777.548065384155,19126.487440517627,5760.607121468882,9200.242788830865,1881.2580888294128,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
39,15409.185445668978,846.5789477878413,6119.873698845386,6010.362365638976,28.508885158189152,16670.98831304744,462.56775799886935,1641.976460445852,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
40,21194.89635376449,19578.885567093224,452.0429632596776,2555.9256190725127,1378.9089403339092,1459.010520874595,63.8167038506041,12907.988243120031,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
41,16906.40742014563,14940.560093930131,11478.795689390645,15347.155449622,122.30721479933402,29.8188232188543,68.75710604718452,322.7096850976494,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
42,16626.62421906393,573.6203345604083,10588.052194254127,1027.0810810581786,4203.744805377236,355.0837443960084,180.95802536040128,101.26370808226402,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
43,6516.202801198268,9596.306522001603,295.58818660026606,5133.151764771856,7717.822339297882,141.80755574481262,187.7619382297333,126.04160910171888,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
44,23658.83325110504,35.32754021685712,202.3267512009472,117.36080282029523,240.88522892718208,470.63060147591295,7810.007409375949,10137.74385940522,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
45,4074.463383442683,232.32748339918265,10632.14514460775,7644.793212293067,188.2306018045552,24.213836492181542,2084.817673249217,664.5875504005792,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
